,order_id,order_date,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,quantity,discount,sale_price,profit
8034,8035,2023-05-23,First Class,Consumer,United States,Houston,Texas,77041,Central,Furniture,Furnishings,FUR-FU-10004587,9,4.0,76.0,5320.0
8035,8036,2022-11-07,First Class,Consumer,United States,Houston,Texas,77041,Central,Office Supplies,Labels,OFF-LA-10001613,2,0.0,0.0,0.0
8036,8037,2022-05-07,First Class,Consumer,United States,Lawrence,Massachusetts,1841,East,Office Supplies,Binders,OFF-BI-10001308,6,1.6,38.4,1152.0
8037,8038,2022-11-19,Standard Class,Corporate,United States,Columbus,Georgia,31907,South,Office Supplies,Appliances,OFF-AP-10003278,3,2.0,38.0,1520.0
8038,8039,2022-06-27,Second Class,Consumer,United States,Los Angeles,California,90032,West,Furniture,Bookcases,FUR-BO-10003966,3,22.0,418.0,163020.0
8039,8040,2023-04-01,Second Class,Corporate,United States,Seattle,Washington,98115,West,Furniture,Chairs,FUR-CH-10004698,6,7.8,382.2,141414.0
8040,8041,2023-05-19,Second Class,Corporate,United States,Seattle,Washington,98115,West,Office Supplies,Storage,OFF-ST-10000025,6,22.8,547.2,262656.0
8041,8042,2023-09-14,Second Class,Corporate,United States,Seattle,Washington,98115,West,Technology,Accessories,TEC-AC-10000682,2,0.9,29.1,582.0
8042,8043,2023-06-19,Standard Class,Home Office,United States,Cambridge,Massachusetts,2138,East,Technology,Accessories,TEC-AC-10001772,4,2.4,57.6,2880.0
8043,8044,2022-02-24,Standard Class,Home Office,United States,Cambridge,Massachusetts,2138,East,Furniture,Furnishings,FUR-FU-10001379,1,0.6,29.4,588.0
8044,8045,2022-11-10,Second Class,Consumer,United States,Salt Lake City,Utah,84106,West,Office Supplies,Binders,OFF-BI-10002794,9,12.0,288.0,80640.0
8045,8046,2022-10-31,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Appliances,OFF-AP-10001005,5,19.5,370.5,125970.0
8046,8047,2022-11-11,Second Class,Consumer,United States,Cuyahoga Falls,Ohio,44221,East,Office Supplies,Binders,OFF-BI-10000201,3,0.0,0.0,0.0
8047,8048,2023-03-22,Second Class,Consumer,United States,Wilmington,North Carolina,28403,South,Office Supplies,Paper,OFF-PA-10003673,3,1.0,19.0,380.0
8048,8049,2022-04-05,Standard Class,Corporate,United States,New York City,New York,10035,East,Office Supplies,Appliances,OFF-AP-10000938,7,35.5,674.5,418190.0
8049,8050,2023-09-14,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Binders,OFF-BI-10003274,5,0.3,9.7,97.0
8050,8051,2023-04-16,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Furnishings,FUR-FU-10001095,1,0.8,19.2,384.0
8051,8052,2022-11-28,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Appliances,OFF-AP-10001492,6,0.8,39.2,1176.0
8052,8053,2022-08-21,Second Class,Corporate,United States,New York City,New York,10009,East,Office Supplies,Art,OFF-AR-10004999,3,0.6,19.4,388.0
8053,8054,2023-09-04,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Binders,OFF-BI-10004094,1,0.0,0.0,0.0
8054,8055,2022-02-18,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Storage,OFF-ST-10001490,5,26.7,863.3,621576.0
8055,8056,2023-04-12,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Furniture,Bookcases,FUR-BO-10004695,2,6.2,303.8,88102.0
8056,8057,2022-10-12,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Storage,OFF-ST-10000736,9,36.5,693.5,416100.0
8057,8058,2023-07-04,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Binders,OFF-BI-10001617,5,1.6,38.4,1152.0
8058,8059,2023-05-30,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Technology,Phones,TEC-PH-10003589,3,0.8,39.2,1176.0
8059,8060,2023-06-16,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Furniture,Furnishings,FUR-FU-10003981,2,0.0,0.0,0.0
8060,8061,2022-01-01,Standard Class,Corporate,United States,Long Beach,New York,11561,East,Office Supplies,Paper,OFF-PA-10001970,5,1.2,58.8,3528.0
8061,8062,2022-11-24,Standard Class,Corporate,United States,Long Beach,New York,11561,East,Office Supplies,Binders,OFF-BI-10002437,2,0.8,19.2,384.0
8062,8063,2023-02-01,First Class,Consumer,United States,Rochester,New York,14609,East,Technology,Phones,TEC-PH-10000586,4,13.0,247.0,56810.0
8063,8064,2022-03-06,First Class,Consumer,United States,Rochester,New York,14609,East,Technology,Phones,TEC-PH-10003811,3,18.0,342.0,112860.0
8064,8065,2022-11-02,First Class,Consumer,United States,Rochester,New York,14609,East,Office Supplies,Paper,OFF-PA-10004983,2,0.2,9.8,98.0
8065,8066,2023-10-27,First Class,Consumer,United States,Rochester,New York,14609,East,Office Supplies,Storage,OFF-ST-10003479,3,3.6,116.4,12804.0
8066,8067,2022-01-09,First Class,Consumer,United States,Rochester,New York,14609,East,Office Supplies,Binders,OFF-BI-10004318,2,5.6000000000000005,274.4,71344.0
8067,8068,2022-10-24,Standard Class,Corporate,United States,San Francisco,California,94109,West,Technology,Accessories,TEC-AC-10002567,3,12.0,228.0,45600.0
8068,8069,2023-02-20,Standard Class,Corporate,United States,San Francisco,California,94109,West,Furniture,Furnishings,FUR-FU-10001731,6,0.8,19.2,384.0
8069,8070,2022-01-31,Standard Class,Consumer,United States,Huntsville,Texas,77340,Central,Office Supplies,Storage,OFF-ST-10002743,5,13.5,436.5,183330.0
8070,8071,2023-09-23,Standard Class,Consumer,United States,Huntsville,Texas,77340,Central,Furniture,Furnishings,FUR-FU-10002116,5,7.0,133.0,17290.0
8071,8072,2022-03-21,Standard Class,Consumer,United States,Huntsville,Texas,77340,Central,Furniture,Chairs,FUR-CH-10003199,4,12.4,297.6,83328.0
8072,8073,2023-06-09,Standard Class,Consumer,United States,Huntsville,Texas,77340,Central,Office Supplies,Art,OFF-AR-10003158,4,0.5,9.5,95.0
8073,8074,2023-12-12,Standard Class,Consumer,United States,Huntsville,Texas,77340,Central,Office Supplies,Binders,OFF-BI-10000301,5,0.2,9.8,98.0
8074,8075,2022-08-17,Standard Class,Consumer,United States,Huntsville,Texas,77340,Central,Office Supplies,Binders,OFF-BI-10000343,14,0.2,9.8,98.0
8075,8076,2022-06-03,Standard Class,Consumer,United States,Huntsville,Texas,77340,Central,Office Supplies,Appliances,OFF-AP-10004708,2,1.0,19.0,380.0
8076,8077,2023-02-17,Standard Class,Corporate,United States,East Point,Georgia,30344,South,Furniture,Furnishings,FUR-FU-10000794,3,1.2,28.8,864.0
8077,8078,2022-11-19,Standard Class,Corporate,United States,East Point,Georgia,30344,South,Office Supplies,Binders,OFF-BI-10004519,1,5.1000000000000005,164.9,23086.0
8078,8079,2022-12-12,Standard Class,Corporate,United States,East Point,Georgia,30344,South,Technology,Accessories,TEC-AC-10001590,3,1.6,78.4,5488.0
8079,8080,2022-09-16,Standard Class,Home Office,United States,New York City,New York,10009,East,Office Supplies,Binders,OFF-BI-10001524,8,6.5,123.5,14820.0
8080,8081,2023-08-22,Standard Class,Corporate,United States,Springfield,Oregon,97477,West,Office Supplies,Labels,OFF-LA-10001474,6,4.5,145.5,18915.0
8081,8082,2022-11-26,Standard Class,Corporate,United States,Springfield,Oregon,97477,West,Office Supplies,Paper,OFF-PA-10001497,3,2.6,127.4,14014.0
8082,8083,2023-01-29,Standard Class,Corporate,United States,Springfield,Oregon,97477,West,Office Supplies,Appliances,OFF-AP-10003287,5,8.0,192.0,32640.0
8083,8084,2023-05-31,Standard Class,Corporate,United States,Springfield,Oregon,97477,West,Office Supplies,Binders,OFF-BI-10002982,7,0.5,9.5,95.0
8084,8085,2023-09-19,Standard Class,Corporate,United States,Springfield,Oregon,97477,West,Office Supplies,Storage,OFF-ST-10001809,10,14.4,705.6,465696.0
8085,8086,2023-01-07,Standard Class,Home Office,United States,Arlington,Virginia,22204,South,Furniture,Furnishings,FUR-FU-10000246,5,3.0,57.0,2850.0
8086,8087,2022-04-10,Standard Class,Consumer,United States,Wilmington,North Carolina,28403,South,Office Supplies,Appliances,OFF-AP-10000252,3,0.9,29.1,582.0
8087,8088,2023-07-30,Second Class,Corporate,United States,Yuma,Arizona,85364,West,Office Supplies,Art,OFF-AR-10002375,4,0.3,9.7,97.0
8088,8089,2023-02-26,Standard Class,Consumer,United States,San Bernardino,California,92404,West,Office Supplies,Binders,OFF-BI-10003719,2,1.6,38.4,1536.0
8089,8090,2022-07-09,First Class,Corporate,United States,Baltimore,Maryland,21215,East,Office Supplies,Appliances,OFF-AP-10001492,9,1.6,78.4,4704.0
8090,8091,2022-06-12,Standard Class,Home Office,United States,Seattle,Washington,98103,West,Office Supplies,Storage,OFF-ST-10000532,7,5.4,264.6,60858.00000000001
8091,8092,2023-06-22,Standard Class,Consumer,United States,San Francisco,California,94110,West,Office Supplies,Labels,OFF-LA-10001613,2,0.3,9.7,97.0
8092,8093,2023-03-02,Second Class,Home Office,United States,New York City,New York,10035,East,Office Supplies,Art,OFF-AR-10002818,5,2.2,107.8,10780.0
8093,8094,2023-07-01,Second Class,Consumer,United States,Seattle,Washington,98115,West,Furniture,Furnishings,FUR-FU-10001940,3,0.4,19.6,392.0
8094,8095,2022-03-13,Second Class,Consumer,United States,Seattle,Washington,98115,West,Office Supplies,Paper,OFF-PA-10003883,4,1.5,28.5,570.0
8095,8096,2022-03-12,Second Class,Consumer,United States,Seattle,Washington,98115,West,Office Supplies,Paper,OFF-PA-10002787,2,0.5,9.5,95.0
8096,8097,2022-06-19,Second Class,Consumer,United States,Seattle,Washington,98115,West,Technology,Accessories,TEC-AC-10000991,5,6.9,223.1,40158.0
8097,8098,2023-10-17,Standard Class,Consumer,United States,Albuquerque,New Mexico,87105,West,Office Supplies,Storage,OFF-ST-10003058,5,3.6,116.4,12804.0
8098,8099,2022-11-28,Standard Class,Consumer,United States,Albuquerque,New Mexico,87105,West,Office Supplies,Paper,OFF-PA-10004239,1,0.0,0.0,0.0
8099,8100,2022-11-22,First Class,Home Office,United States,Los Angeles,California,90045,West,Technology,Accessories,TEC-AC-10003038,3,0.6,29.4,882.0
8100,8101,2023-01-21,First Class,Home Office,United States,Los Angeles,California,90045,West,Technology,Machines,TEC-MA-10000984,3,67.2,3292.8,10504032.0
8101,8102,2023-08-11,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Labels,OFF-LA-10004484,2,0.5,9.5,95.0
8102,8103,2023-12-20,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Technology,Machines,TEC-MA-10004002,7,148.5,2821.5,7871985.0
8103,8104,2023-06-22,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Storage,OFF-ST-10002406,7,2.0,98.0,9800.0
8104,8105,2023-11-16,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Technology,Phones,TEC-PH-10003645,6,31.2,748.8,516671.99999999994
8105,8106,2022-06-27,First Class,Home Office,United States,Houston,Texas,77041,Central,Furniture,Bookcases,FUR-BO-10001601,1,3.6,86.4,6912.0
8106,8107,2023-04-11,First Class,Home Office,United States,Houston,Texas,77041,Central,Office Supplies,Art,OFF-AR-10000937,6,3.6,176.4,29988.0
8107,8108,2023-10-26,First Class,Home Office,United States,Houston,Texas,77041,Central,Technology,Phones,TEC-PH-10000038,4,22.0,418.0,150480.0
8108,8109,2023-05-10,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Chairs,FUR-CH-10003396,4,8.8,211.2,42240.0
8109,8110,2023-08-30,Standard Class,Consumer,United States,Chicago,Illinois,60623,Central,Office Supplies,Envelopes,OFF-EN-10002592,6,1.2,58.8,2940.0
8110,8111,2022-09-01,Standard Class,Consumer,United States,Chicago,Illinois,60623,Central,Furniture,Chairs,FUR-CH-10000422,2,6.5,123.5,13585.0
8111,8112,2022-07-19,Second Class,Consumer,United States,San Angelo,Texas,76903,Central,Furniture,Chairs,FUR-CH-10002647,5,7.5,242.5,50925.0
8112,8113,2023-12-05,Second Class,Consumer,United States,San Angelo,Texas,76903,Central,Office Supplies,Appliances,OFF-AP-10004859,4,0.3,9.7,97.0
8113,8114,2023-07-25,Second Class,Consumer,United States,San Angelo,Texas,76903,Central,Furniture,Chairs,FUR-CH-10004477,2,1.8,88.2,6174.0
8114,8115,2022-01-23,Second Class,Corporate,United States,Pasadena,Texas,77506,Central,Office Supplies,Art,OFF-AR-10004817,5,1.0,19.0,380.0
8115,8116,2022-03-29,Standard Class,Corporate,United States,Los Angeles,California,90049,West,Furniture,Furnishings,FUR-FU-10003374,3,7.5,142.5,19950.0
8116,8117,2022-09-18,Same Day,Corporate,United States,Garden City,Kansas,67846,Central,Office Supplies,Storage,OFF-ST-10003123,1,0.9,29.1,873.0
8117,8118,2023-11-23,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Paper,OFF-PA-10000675,5,10.0,190.0,32300.0
8118,8119,2023-02-02,Standard Class,Consumer,United States,Chicago,Illinois,60653,Central,Furniture,Chairs,FUR-CH-10004997,4,26.5,503.5,221540.0
8119,8120,2022-03-08,Standard Class,Consumer,United States,San Francisco,California,94110,West,Furniture,Furnishings,FUR-FU-10001934,2,2.0,38.0,1140.0
8120,8121,2022-09-25,Standard Class,Consumer,United States,San Francisco,California,94110,West,Furniture,Chairs,FUR-CH-10004997,3,13.5,436.5,187695.0
8121,8122,2023-04-18,Standard Class,Consumer,United States,San Francisco,California,94110,West,Office Supplies,Binders,OFF-BI-10001890,11,1.2,28.8,864.0
8122,8123,2022-10-03,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Envelopes,OFF-EN-10002500,3,1.5,28.5,855.0
8123,8124,2022-12-01,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Technology,Copiers,TEC-CO-10001766,4,54.0,1026.0,1005480.0
8124,8125,2023-09-19,Standard Class,Consumer,United States,Modesto,California,95351,West,Furniture,Chairs,FUR-CH-10004860,2,3.2,156.8,20384.0
8125,8126,2022-06-23,Standard Class,Consumer,United States,Houston,Texas,77070,Central,Office Supplies,Binders,OFF-BI-10002049,3,0.0,0.0,0.0
8126,8127,2022-02-17,Standard Class,Consumer,United States,Houston,Texas,77070,Central,Technology,Accessories,TEC-AC-10003499,2,1.0,19.0,380.0
8127,8128,2023-01-09,Standard Class,Consumer,United States,Houston,Texas,77070,Central,Office Supplies,Storage,OFF-ST-10003470,3,33.5,636.5,350075.0
8128,8129,2022-08-14,Standard Class,Consumer,United States,Chicago,Illinois,60610,Central,Furniture,Furnishings,FUR-FU-10000222,5,2.4,57.6,2880.0
8129,8130,2022-10-10,First Class,Corporate,United States,Riverside,California,92503,West,Technology,Accessories,TEC-AC-10000023,2,0.8,39.2,1568.0
8130,8131,2022-04-27,First Class,Corporate,United States,Riverside,California,92503,West,Office Supplies,Paper,OFF-PA-10003971,2,0.3,9.7,97.0
8131,8132,2023-05-13,First Class,Corporate,United States,Riverside,California,92503,West,Office Supplies,Art,OFF-AR-10003481,4,0.3,9.7,97.0
8132,8133,2023-08-22,First Class,Corporate,United States,Riverside,California,92503,West,Office Supplies,Storage,OFF-ST-10001490,3,21.6,518.4,233280.0
8133,8134,2022-11-29,Standard Class,Corporate,United States,Dallas,Texas,75081,Central,Furniture,Furnishings,FUR-FU-10003708,3,2.8000000000000003,67.2,4032.0
8134,8135,2022-11-15,Standard Class,Consumer,United States,Los Angeles,California,90008,West,Office Supplies,Paper,OFF-PA-10001970,3,1.2,38.8,1164.0
8135,8136,2022-04-22,Standard Class,Consumer,United States,Los Angeles,California,90008,West,Office Supplies,Labels,OFF-LA-10002762,7,2.7,87.3,6111.0
8136,8137,2023-01-09,Standard Class,Corporate,United States,Lakeland,Florida,33801,South,Furniture,Tables,FUR-TA-10002533,7,22.400000000000002,537.6,258048.0
8137,8138,2023-05-24,Standard Class,Home Office,United States,New York City,New York,10035,East,Furniture,Furnishings,FUR-FU-10004091,9,1.8,58.2,3492.0
8138,8139,2023-10-07,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Art,OFF-AR-10001545,8,0.5,9.5,95.0
8139,8140,2022-10-26,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Storage,OFF-ST-10001476,10,5.6000000000000005,274.4,63111.99999999999
8140,8141,2023-12-10,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Paper,OFF-PA-10004971,4,1.0,19.0,380.0
8141,8142,2023-05-07,Standard Class,Consumer,United States,San Diego,California,92037,West,Office Supplies,Labels,OFF-LA-10003223,3,0.5,9.5,95.0
8142,8143,2022-08-06,Standard Class,Consumer,United States,San Diego,California,92037,West,Office Supplies,Storage,OFF-ST-10004340,3,9.5,180.5,28880.0
8143,8144,2023-03-18,Standard Class,Consumer,United States,San Diego,California,92037,West,Furniture,Tables,FUR-TA-10001095,4,28.0,532.0,255360.0
8144,8145,2023-12-28,Standard Class,Consumer,United States,San Diego,California,92037,West,Technology,Phones,TEC-PH-10001448,4,3.2,156.8,23520.0
8145,8146,2023-03-20,Standard Class,Consumer,United States,Lawton,Oklahoma,73505,Central,Office Supplies,Appliances,OFF-AP-10001005,6,18.8,451.2,175968.0
8146,8147,2023-12-29,Standard Class,Consumer,United States,Lawton,Oklahoma,73505,Central,Office Supplies,Art,OFF-AR-10003469,2,0.0,0.0,0.0
8147,8148,2023-06-08,Standard Class,Consumer,United States,Salem,Virginia,24153,South,Office Supplies,Paper,OFF-PA-10000249,4,1.0,49.0,1960.0
8148,8149,2022-09-10,Standard Class,Home Office,United States,Santa Ana,California,92704,West,Office Supplies,Labels,OFF-LA-10001613,7,0.8,19.2,384.0
8149,8150,2022-10-28,First Class,Corporate,United States,Rapid City,South Dakota,57701,Central,Office Supplies,Binders,OFF-BI-10001758,2,0.5,9.5,95.0
8150,8151,2023-11-22,First Class,Corporate,United States,Rapid City,South Dakota,57701,Central,Furniture,Bookcases,FUR-BO-10004409,2,2.8000000000000003,137.2,17836.0
8151,8152,2022-04-09,First Class,Consumer,United States,Seattle,Washington,98115,West,Office Supplies,Storage,OFF-ST-10001558,2,0.9,29.1,873.0
8152,8153,2023-07-24,First Class,Consumer,United States,Seattle,Washington,98115,West,Office Supplies,Paper,OFF-PA-10002986,3,0.4,19.6,392.0
8153,8154,2022-10-25,First Class,Consumer,United States,Seattle,Washington,98115,West,Technology,Copiers,TEC-CO-10004722,4,560.0,13440.0,174988800.0
8154,8155,2022-06-23,Standard Class,Consumer,United States,Middletown,Connecticut,6457,East,Technology,Accessories,TEC-AC-10002842,2,4.8,235.2,51744.0
8155,8156,2022-07-13,Standard Class,Consumer,United States,Middletown,Connecticut,6457,East,Office Supplies,Paper,OFF-PA-10001125,2,1.8,58.2,3492.0
8156,8157,2023-12-16,Standard Class,Consumer,United States,Baltimore,Maryland,21215,East,Furniture,Tables,FUR-TA-10002622,2,9.6,230.4,50688.0
8157,8158,2023-08-23,Standard Class,Consumer,United States,San Diego,California,92105,West,Technology,Accessories,TEC-AC-10002842,5,18.0,582.0,291000.0
8158,8159,2022-10-21,Standard Class,Corporate,United States,Odessa,Texas,79762,Central,Office Supplies,Paper,OFF-PA-10004285,3,0.6,19.4,388.0
8159,8160,2022-04-20,Standard Class,Home Office,United States,Milford,Connecticut,6460,East,Technology,Accessories,TEC-AC-10004469,5,4.0,196.0,31360.0
8160,8161,2023-03-24,Standard Class,Consumer,United States,Belleville,New Jersey,7109,East,Furniture,Chairs,FUR-CH-10001545,2,9.200000000000001,220.8,48576.0
8161,8162,2023-11-08,Second Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Appliances,OFF-AP-10002578,6,8.700000000000001,281.3,67512.0
8162,8163,2022-04-12,Second Class,Consumer,United States,New York City,New York,10035,East,Technology,Phones,TEC-PH-10003012,2,15.5,294.5,85405.0
8163,8164,2023-08-04,Standard Class,Consumer,United States,San Diego,California,92105,West,Furniture,Furnishings,FUR-FU-10004909,6,4.0,96.0,8640.0
8164,8165,2022-01-31,Standard Class,Consumer,United States,San Diego,California,92105,West,Office Supplies,Binders,OFF-BI-10001524,7,6.0,114.0,11400.0
8165,8166,2023-06-28,Standard Class,Consumer,United States,San Diego,California,92105,West,Office Supplies,Binders,OFF-BI-10003355,3,0.2,9.8,98.0
8166,8167,2023-02-04,Standard Class,Consumer,United States,San Diego,California,92105,West,Furniture,Bookcases,FUR-BO-10004357,3,10.200000000000001,499.8,229908.0
8167,8168,2023-05-16,Standard Class,Corporate,United States,San Francisco,California,94122,West,Furniture,Tables,FUR-TA-10002774,7,34.4,825.6,660480.0
8168,8169,2023-02-05,Standard Class,Home Office,United States,Seattle,Washington,98105,West,Furniture,Tables,FUR-TA-10004575,7,40.800000000000004,1999.2,3338664.0
8169,8170,2022-05-07,Standard Class,Home Office,United States,Seattle,Washington,98105,West,Furniture,Chairs,FUR-CH-10003312,2,9.0,441.0,176400.0
8170,8171,2022-03-28,Standard Class,Home Office,United States,Seattle,Washington,98105,West,Technology,Accessories,TEC-AC-10001465,3,2.2,107.8,9702.0
8171,8172,2023-07-10,Standard Class,Consumer,United States,Jackson,Mississippi,39212,South,Office Supplies,Art,OFF-AR-10002240,7,10.4,249.6,59904.0
8172,8173,2023-11-13,Standard Class,Home Office,United States,Los Angeles,California,90049,West,Office Supplies,Labels,OFF-LA-10004559,1,0.0,0.0,0.0
8173,8174,2023-01-21,Standard Class,Home Office,United States,Los Angeles,California,90049,West,Office Supplies,Binders,OFF-BI-10003291,6,2.0,38.0,1140.0
8174,8175,2022-06-02,Standard Class,Home Office,United States,Los Angeles,California,90049,West,Office Supplies,Storage,OFF-ST-10001505,4,0.4,19.6,392.0
8175,8176,2022-03-26,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Office Supplies,Paper,OFF-PA-10003892,4,8.0,152.0,19760.0
8176,8177,2022-12-21,First Class,Home Office,United States,New York City,New York,10035,East,Office Supplies,Storage,OFF-ST-10002370,6,5.2,124.8,13728.0
8177,8178,2022-07-20,First Class,Consumer,United States,Los Angeles,California,90008,West,Technology,Accessories,TEC-AC-10000474,5,18.8,451.2,180480.0
8178,8179,2022-10-31,Standard Class,Consumer,United States,Des Moines,Washington,98198,West,Technology,Copiers,TEC-CO-10002095,2,30.0,970.0,843900.0
8179,8180,2023-02-06,Standard Class,Consumer,United States,Springfield,Oregon,97477,West,Furniture,Tables,FUR-TA-10003469,4,14.0,266.0,69160.0
8180,8181,2022-01-14,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Furniture,Tables,FUR-TA-10002958,8,50.0,1200.0,1380000.0
8181,8182,2022-08-06,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Technology,Phones,TEC-PH-10002923,5,2.2,107.8,10780.0
8182,8183,2023-07-24,Standard Class,Corporate,United States,Chicago,Illinois,60653,Central,Furniture,Furnishings,FUR-FU-10004973,3,0.8,19.2,384.0
8183,8184,2022-06-29,Standard Class,Corporate,United States,Chicago,Illinois,60653,Central,Furniture,Furnishings,FUR-FU-10001918,1,0.0,0.0,0.0
8184,8185,2023-08-17,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Office Supplies,Paper,OFF-PA-10003641,3,2.4,57.6,2880.0
8185,8186,2022-11-04,Second Class,Consumer,United States,Chicago,Illinois,60623,Central,Office Supplies,Envelopes,OFF-EN-10002621,1,0.4,9.6,96.0
8186,8187,2023-02-10,Second Class,Consumer,United States,Chicago,Illinois,60623,Central,Furniture,Chairs,FUR-CH-10003817,4,6.8,163.2,24480.0
8187,8188,2022-12-02,Standard Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Paper,OFF-PA-10000659,9,3.0,57.0,2850.0
8188,8189,2022-01-10,Second Class,Consumer,United States,Rockville,Maryland,20852,East,Office Supplies,Paper,OFF-PA-10001870,3,0.4,19.6,392.0
8189,8190,2022-04-27,Second Class,Consumer,United States,Rockville,Maryland,20852,East,Office Supplies,Binders,OFF-BI-10000320,1,0.4,9.6,96.0
8190,8191,2023-02-09,Standard Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Paper,OFF-PA-10004735,6,1.2,38.8,1552.0
8191,8192,2022-06-02,Standard Class,Consumer,United States,New York City,New York,10011,East,Furniture,Furnishings,FUR-FU-10004091,4,9.5,180.5,30685.0
8192,8193,2022-07-22,First Class,Consumer,United States,Durham,North Carolina,27707,South,Office Supplies,Binders,OFF-BI-10000546,7,0.3,9.7,97.0
8193,8194,2023-01-29,First Class,Consumer,United States,Durham,North Carolina,27707,South,Office Supplies,Appliances,OFF-AP-10001293,3,5.0,95.0,7600.0
8194,8195,2022-12-02,First Class,Consumer,United States,Durham,North Carolina,27707,South,Furniture,Furnishings,FUR-FU-10000576,2,13.6,326.4,91392.0
8195,8196,2022-09-03,Second Class,Corporate,United States,Santa Barbara,California,93101,West,Office Supplies,Paper,OFF-PA-10004519,2,0.3,9.7,97.0
8196,8197,2023-12-10,Standard Class,Consumer,United States,Knoxville,Tennessee,37918,South,Technology,Accessories,TEC-AC-10004568,4,4.5,85.5,6840.0
8197,8198,2023-08-12,Standard Class,Consumer,United States,Knoxville,Tennessee,37918,South,Office Supplies,Art,OFF-AR-10001897,5,2.8000000000000003,67.2,4032.0
8198,8199,2022-09-02,Standard Class,Consumer,United States,Knoxville,Tennessee,37918,South,Office Supplies,Paper,OFF-PA-10001800,3,0.4,19.6,392.0
8199,8200,2023-03-11,Standard Class,Consumer,United States,Chicago,Illinois,60610,Central,Office Supplies,Binders,OFF-BI-10001628,5,0.5,9.5,95.0
8200,8201,2023-06-21,Standard Class,Consumer,United States,Chicago,Illinois,60610,Central,Office Supplies,Storage,OFF-ST-10004123,1,2.8000000000000003,67.2,4704.0
8201,8202,2022-10-07,Same Day,Corporate,United States,New York City,New York,10024,East,Office Supplies,Storage,OFF-ST-10000885,5,1.4000000000000001,68.6,4116.0
8202,8203,2023-03-09,Same Day,Corporate,United States,New York City,New York,10024,East,Technology,Phones,TEC-PH-10004165,2,27.5,522.5,261250.0
8203,8204,2023-02-03,Same Day,Corporate,United States,New York City,New York,10024,East,Furniture,Furnishings,FUR-FU-10002240,3,0.4,9.6,96.0
8204,8205,2023-07-21,Same Day,Corporate,United States,New York City,New York,10024,East,Technology,Machines,TEC-MA-10000045,4,139.20000000000002,4500.8,19218416.0
8205,8206,2022-06-14,Same Day,Corporate,United States,New York City,New York,10024,East,Furniture,Chairs,FUR-CH-10003746,2,29.0,551.0,269990.0
8206,8207,2023-10-31,Standard Class,Consumer,United States,Daytona Beach,Florida,32114,South,Furniture,Tables,FUR-TA-10000577,1,3.8000000000000003,186.2,27930.0
8207,8208,2023-08-08,Standard Class,Consumer,United States,Daytona Beach,Florida,32114,South,Office Supplies,Art,OFF-AR-10004757,1,0.0,0.0,0.0
8208,8209,2023-08-05,Standard Class,Consumer,United States,Nashville,Tennessee,37211,South,Office Supplies,Binders,OFF-BI-10000545,6,27.400000000000002,1342.6,1490286.0
8209,8210,2022-04-17,Standard Class,Consumer,United States,Nashville,Tennessee,37211,South,Office Supplies,Storage,OFF-ST-10001522,4,8.700000000000001,281.3,73138.0
8210,8211,2023-07-25,Standard Class,Corporate,United States,Nashville,Tennessee,37211,South,Office Supplies,Appliances,OFF-AP-10001271,2,2.4,77.6,4656.0
8211,8212,2022-09-29,Standard Class,Consumer,United States,Dallas,Texas,75220,Central,Furniture,Furnishings,FUR-FU-10002030,5,2.0,38.0,1520.0
